open,high,low,close,volume,EMA_FAST,EMA_SLOW,MACD,RSI,BB_MIDDLE,BB_UPPER,BB_LOWER,ADX,STOCH,MFI,VOL,OBV,ATR,score,score_details,score_signal,Asset
82093.72,82632.0,81981.12,82574.53,829.66854,83071.52041733272,83418.44087896442,-346.92046163170016,38.889980997221826,83429.7155,84872.21991547979,81987.21108452023,772.8735714285867,18.922995484572777,50.69317520309653,758.2295685714291,106525.58344300014,772.8735714285701,0.5,"['ADX (772.87) im Trigger [20, 999]']",0,BTCUSDT
82574.52,83156.5,82523.0,83054.91,514.41819,83068.9649685123,83391.5126657078,-322.54769719550677,45.06564680188407,83362.0125,84736.4985137219,81987.52648627809,788.2750000000087,34.24162606187869,53.98339935240242,702.3664457142864,107040.00163300014,788.2749999999984,0.5,"['ADX (788.28) im Trigger [20, 999]']",0,BTCUSDT
83054.9,83400.0,82825.55,83233.8,552.38898,83094.32420412579,83379.83024602574,-285.5060418999492,58.03835240008659,83303.937,84589.89644167473,82017.97755832528,735.7249999999913,39.94617209621447,63.21894146999342,705.4089442857148,107592.39061300014,735.7249999999985,1.3,"['RSI (58.04) im Trigger [55, 80]', 'ADX (735.72) im Trigger [20, 999]']",1,BTCUSDT
83233.8,83375.35,82981.68,83212.51,364.65635,83112.50663426028,83367.43615372753,-254.92951946724497,54.756973671988064,83253.1625,84463.46398293816,82042.86101706185,725.8864285714371,39.26726447101991,69.38449691911126,600.2638657142862,107227.73426300014,725.8864285714278,0.5,"['ADX (725.89) im Trigger [20, 999]']",0,BTCUSDT
83212.51,83725.39,83212.5,83675.65,708.95371,83199.14407514331,83390.26680900696,-191.12273386365268,60.57795380193961,83223.247,84354.29312842384,82092.20087157616,715.8478571428568,54.03613612590434,68.44053579634688,623.3874128571433,107936.68797300014,715.8478571428568,1.3,"['RSI (60.58) im Trigger [55, 80]', 'ADX (715.85) im Trigger [20, 999]']",1,BTCUSDT
83675.64,83869.77,83522.0,83615.53,468.72749,83263.20344819818,83406.95297130274,-143.74952310456138,52.76306519298503,83190.6055,84228.50071891116,82152.71028108885,682.7878571428737,52.11899538251879,67.41849213663653,621.4427585714291,107467.96048300013,682.7878571428571,0.5,"['ADX (682.79) im Trigger [20, 999]']",0,BTCUSDT
83615.53,83615.53,83120.0,83120.0,603.93675,83241.17214847538,83385.69719565069,-144.52504717530974,47.92062272588189,83151.75450000001,84135.04666010998,82168.46233989004,680.4821428571449,36.31725299113632,61.87499991814334,577.5357157142862,106864.02373300014,680.4821428571429,0.5,"['ADX (680.48) im Trigger [20, 999]']",0,BTCUSDT
83120.01,83295.07,82682.62,83220.91,642.44701,83238.05489486379,83373.49073671359,-135.43584184980136,45.52000519883086,83129.451,84083.33257024158,82175.56942975843,593.9700000000012,58.003499513409814,43.47838361338641,550.7897828571433,107506.47074300014,593.9700000000012,0.5,"['ADX (593.97) im Trigger [20, 999]']",0,BTCUSDT
83220.91,83636.36,83212.83,83567.87,721.46174,83288.79568026935,83387.88920066073,-99.09352039138321,46.31396264744709,83187.3435,84096.89251055919,82277.79448944081,578.8571428571595,75.08043910283158,52.463649247407865,580.3674328571434,108227.93248300014,578.8571428571439,0.5,"['ADX (578.86) im Trigger [20, 999]']",0,BTCUSDT
83567.88,83719.39,83221.18,83547.17,511.92445,83328.54557561253,83399.68777838956,-71.14220277703134,48.28007476953224,83226.9075,84126.21646838242,82327.59853161758,581.4878571428562,82.91901622847888,58.33030809702542,574.5867857142862,107716.00803300014,581.4878571428583,0.5,"['ADX (581.49) im Trigger [20, 999]']",0,BTCUSDT
83547.16,83783.02,83431.09,83664.31,550.97551,83380.20164090292,83419.28942443478,-39.0877835318679,57.05948109350623,83280.318,84148.21845059204,82412.41754940795,523.4171428571426,89.12133005051774,68.71292312430315,601.2038085714291,108266.98354300014,523.4171428571447,1.3,"['RSI (57.06) im Trigger [55, 80]', 'ADX (523.42) im Trigger [20, 999]']",1,BTCUSDT
83664.31,83687.17,83260.04,83344.34,424.06115,83374.6844653794,83413.7376152174,-39.053149838000536,51.51290531020234,83278.87700000001,84146.22393023035,82411.53006976967,515.1949999999924,72.17959918456427,63.116412684216165,560.504871428572,107842.92239300015,515.1950000000028,0.5,"['ADX (515.19) im Trigger [20, 999]']",0,BTCUSDT
83344.34,83699.0,83220.11,83514.73,417.30684,83396.22993224411,83421.21853260869,-24.988600364580634,59.52151283367899,83288.572,84162.20537311598,82414.93862688402,511.15214285712864,81.20138723422453,68.68688198894884,553.1590642857147,108260.22923300015,511.1521428571463,1.3,"['RSI (59.52) im Trigger [55, 80]', 'ADX (511.15) im Trigger [20, 999]']",1,BTCUSDT
83514.73,84000.0,83002.01,83052.0,1602.93914,83343.27148112963,83393.86901167472,-50.59753054508474,62.883809226511495,83259.4455,84123.30219484442,82395.58880515558,528.487142857135,53.04327151685448,63.26702921486475,695.873691428572,106657.29009300015,528.4871428571465,1.3,"['RSI (62.88) im Trigger [55, 80]', 'ADX (528.49) im Trigger [20, 999]']",1,BTCUSDT
83052.01,83735.84,82808.52,83023.38,1353.72595,83294.05740710969,83366.42538118029,-72.3679740705993,56.86993574668684,83214.9535,84027.1493424695,82402.7576575305,548.2328571428516,33.87813134730304,51.01543848673822,797.4849685714291,105303.56414300014,548.2328571428599,1.3,"['RSI (56.87) im Trigger [55, 80]', 'ADX (548.23) im Trigger [20, 999]']",1,BTCUSDT
83023.37,83358.5,82456.0,82913.03,1546.82937,83235.43780601589,83332.8405381299,-97.40273211400199,47.55104013454228,83175.5175,83964.45121298016,82386.58378701984,567.447142857156,29.600388601017023,41.11774920922296,915.3946300000005,103756.73477300013,567.4471428571456,0.5,"['ADX (567.45) im Trigger [20, 999]']",0,BTCUSDT
82913.03,83701.71,82706.58,83531.06,969.57355,83280.9181435519,83347.5234612314,-66.60531767949578,54.455496000826585,83197.147,84000.76976606538,82393.52423393462,597.4957142857311,69.62823834192366,43.380032597134196,980.7730728571433,104726.30832300014,597.4957142857176,0.5,"['ADX (597.50) im Trigger [20, 999]']",0,BTCUSDT
83531.07,83878.9,83103.6,83448.86,972.11069,83306.75535223623,83355.02987151055,-48.274519274316845,53.47901989797769,83208.74100000001,84020.22087398176,82397.26112601826,624.7550000000047,64.30440414503612,46.38396453968215,1040.9352414285718,103754.19763300013,624.7550000000016,0.5,"['ADX (624.76) im Trigger [20, 999]']",0,BTCUSDT
83448.86,84336.89,83358.49,84197.46,1045.92714,83443.78683650758,83417.4321032505,26.35473325708881,57.0854776289501,83280.288,84175.59734575768,82384.97865424232,658.0057142857113,92.58701997453764,47.93837923616036,1129.7732400000004,104800.12477300013,658.0057142857155,2.3,"['MACD (26.35) im Trigger [0, 999]', 'RSI (57.09) im Trigger [55, 80]', 'ADX (658.01) im Trigger [20, 999]']",1,BTCUSDT
84197.46,84585.0,83983.74,84496.58,1090.21429,83605.75501550641,83497.3689844912,108.38603101520857,61.23430028667977,83400.4315,84269.81834796089,82531.04465203913,676.1121428571205,95.84687646778033,50.581139167775554,1225.9028757142862,105890.33906300014,676.1121428571433,2.3,"['MACD (108.39) im Trigger [0, 999]', 'RSI (61.23) im Trigger [55, 80]', 'ADX (676.11) im Trigger [20, 999]']",1,BTCUSDT
84496.57,84756.83,84311.07,84482.55,725.81983,83740.64655158235,83570.34535601037,170.30119557198486,69.8059451992218,83495.8325,84401.60919241737,82590.05580758264,672.5571428571566,88.07908450424937,55.890606145286164,1100.6001171428575,105164.51923300014,672.557142857143,2.3,"['MACD (170.30) im Trigger [0, 999]', 'RSI (69.81) im Trigger [55, 80]', 'ADX (672.56) im Trigger [20, 999]']",1,BTCUSDT
84482.55,84506.8,83846.15,83954.36,506.33404,83773.5255436466,83598.79088519479,174.73465845180908,59.48337613082061,83540.805,84443.71649308331,82637.89350691668,676.0000000000146,65.12258619712661,56.470378355062756,979.5441300000005,104658.18519300014,676.0,2.3,"['MACD (174.73) im Trigger [0, 999]', 'RSI (59.48) im Trigger [55, 80]', 'ADX (676.00) im Trigger [20, 999]']",1,BTCUSDT
83954.36,84251.86,83883.87,84077.8,377.45641,83820.3369984702,83634.27304184702,186.0639566231839,56.99778510260777,83583.00499999999,84504.20882230876,82661.80117769122,672.0328571428545,70.48760664626664,52.10443931846274,812.4908500000005,105035.64160300014,672.0328571428576,2.3,"['MACD (186.06) im Trigger [0, 999]', 'RSI (57.00) im Trigger [55, 80]', 'ADX (672.03) im Trigger [20, 999]']",1,BTCUSDT
84077.8,84249.99,84000.02,84061.19,218.83761,83857.39130639787,83665.89652022872,191.49478616914712,57.06183952366073,83625.439,84552.94950528318,82697.92849471682,654.3014285714162,69.76569324979697,50.922826165222475,705.242858571429,104816.80399300014,654.3014285714287,2.3,"['MACD (191.49) im Trigger [0, 999]', 'RSI (57.06) im Trigger [55, 80]', 'ADX (654.30) im Trigger [20, 999]']",1,BTCUSDT
84061.19,84140.98,83746.12,84010.03,323.71739,83880.87418233666,83691.38788910066,189.48629323599744,54.83735560111051,83642.158,84585.40082147336,82698.91517852663,657.3678571428609,67.54214783357841,47.15551434134346,612.6152442857148,104493.08660300013,657.3678571428567,1.5,"['MACD (189.49) im Trigger [0, 999]', 'ADX (657.37) im Trigger [20, 999]']",1,BTCUSDT
84010.02,84021.74,83702.53,83790.24,280.13543,83866.93046197717,83698.7102676858,168.22019429136708,56.419041476656105,83650.89349999999,84596.33145425296,82705.45554574703,649.6592857142823,57.98950813399618,47.74232904942614,503.21642857142905,104212.95117300014,649.6592857142854,2.3,"['MACD (168.22) im Trigger [0, 999]', 'RSI (56.42) im Trigger [55, 80]', 'ADX (649.66) im Trigger [20, 999]']",1,BTCUSDT
83790.24,83915.98,83015.39,83161.97,903.36529,83758.47500628838,83658.95172933872,99.52327694966516,45.51326078424149,83652.992,84593.64257015032,82712.34142984968,679.78071428572,30.683275165905076,42.30595019788328,476.52371428571485,103309.58588300014,679.7807142857138,1.5,"['MACD (99.52) im Trigger [0, 999]', 'ADX (679.78) im Trigger [20, 999]']",1,BTCUSDT
83161.98,83532.61,83081.67,83367.64,445.46915,83698.34654378248,83637.37308272104,60.97346106143959,54.29549710383002,83660.3285,84589.00226021986,82731.65473978015,640.7057142857229,39.62222328462349,46.84282398038315,436.4736171428577,103755.05503300014,640.7057142857136,1.5,"['MACD (60.97) im Trigger [0, 999]', 'ADX (640.71) im Trigger [20, 999]']",1,BTCUSDT
83367.65,83367.65,82960.0,83147.6,598.19056,83613.61630627747,83601.09359511206,12.522711165409419,51.60677790694026,83639.31499999999,84595.41195866167,82683.2180413383,603.5864285714342,30.05871794090414,50.361966415362154,449.59597714285763,103156.86447300014,603.586428571428,1.5,"['MACD (12.52) im Trigger [0, 999]', 'ADX (603.59) im Trigger [20, 999]']",1,BTCUSDT
83147.6,83205.77,82838.8,82989.11,621.0049,83517.53841300402,83555.76147695561,-38.22306395159103,50.97198515941336,83611.412,84610.44109878501,82612.38290121498,565.3342857142707,13.780270698688502,55.4431489752541,484.3886185714291,102535.85957300014,565.3342857142852,0.5,"['ADX (565.33) im Trigger [20, 999]']",0,BTCUSDT
82989.11,83128.1,82895.57,83010.87,743.9242,83439.58942638802,83515.39914532927,-75.80971894125105,42.15960233540715,83578.73999999999,84612.61714018359,82544.86285981639,510.8628571428708,8.971183975219514,54.29945191778946,559.4009885714291,103279.78377300013,510.8628571428562,0.5,"['ADX (510.86) im Trigger [20, 999]']",0,BTCUSDT
83010.86,83019.4,82244.68,82450.01,1234.9382,83287.34643771293,83436.48143086043,-149.13499314749788,36.84349175309044,83534.0235,84681.68757749593,82386.35942250406,510.82142857142026,8.173476902251828,42.16572876175802,689.5753900000005,102044.84557300013,510.82142857142856,0.5,"['ADX (510.82) im Trigger [20, 999]']",0,BTCUSDT
82450.02,83280.0,82358.69,83163.81,1191.95624,83268.34083191094,83416.28354709299,-147.94271518204187,36.259149267524684,83516.47750000001,84676.05178842615,82356.90321157387,506.7435714285675,36.5873853073915,42.9912229416694,819.8355057142861,103236.80181300013,506.74357142857167,0.5,"['ADX (506.74) im Trigger [20, 999]']",0,BTCUSDT
83163.81,83452.3,83048.71,83281.29,526.74962,83270.33301161695,83406.2840250861,-135.9510134691518,33.02473188257237,83527.94200000001,84672.6188917812,82383.26510821882,492.6242857142788,41.26385765179565,39.20783168328227,766.0332671428577,103763.55143300013,492.6242857142861,0.5,"['ADX (492.62) im Trigger [20, 999]']",0,BTCUSDT
83281.29,83349.06,82780.0,82840.51,458.74305,83204.20639444511,83364.37483804268,-160.1684435975767,29.506981434323194,83518.7985,84683.19692224306,82354.40007775695,501.4314285714354,26.33945148797304,31.765175804818774,767.9295385714291,103304.80838300013,501.43142857142914,0.5,"['ADX (501.43) im Trigger [20, 999]']",0,BTCUSDT
82840.5,82942.1,82596.85,82819.65,479.85282,83145.04387222278,83324.02485003951,-178.9809778167255,33.78527069071727,83514.1295,84689.45294174702,82338.80605825297,478.9028571428498,28.645662073143043,31.895131816936303,751.0241471428577,102824.95556300013,478.9028571428571,0.5,"['ADX (478.90) im Trigger [20, 999]']",0,BTCUSDT
82819.65,82861.76,82500.0,82581.1,394.26285,83058.28327649621,83268.99337966621,-210.71010317000037,29.293714652415986,83466.6315,84713.66721648359,82219.59578351642,478.45785714284284,16.776458502667566,31.8563039168368,718.6324257142862,102430.69271300013,478.45785714285637,0.5,"['ADX (478.46) im Trigger [20, 999]']",0,BTCUSDT
82581.09,82821.6,82330.38,82404.66,658.78879,82957.72584934294,83204.9686848761,-247.2428355331649,28.05310086238741,83414.4215,84748.95598063238,82079.88701936761,495.6899999999878,8.436428835096022,27.796899423439463,706.4702242857147,101771.90392300012,495.6899999999992,0.5,"['ADX (495.69) im Trigger [20, 999]']",0,BTCUSDT
82404.65,82480.47,81134.66,81366.64,2072.84164,82712.94341098248,83068.7961897001,-355.85277871761355,22.238022521312175,83272.8805,84838.24566779753,81707.51533220247,563.6150000000052,8.035108136938202,23.296727893759684,826.1707157142863,99699.06228300012,563.614999999999,0.5,"['ADX (563.62) im Trigger [20, 999]']",0,BTCUSDT
81365.78,81978.86,81150.28,81854.71,1493.47462,82580.90750160055,82978.86387935195,-397.95637775139767,30.75665776503689,83140.787,84717.19475926996,81564.37924073004,599.9985714285867,25.88878661929393,33.44065292491648,869.2447700000005,101192.53690300012,599.9985714285701,0.5,"['ADX (600.00) im Trigger [20, 999]']",0,BTCUSDT
81854.72,82212.93,81537.02,81610.21,1017.77265,82431.56942443123,82877.48211051106,-445.91268607982784,33.297598443063976,82997.17,84582.22274111469,81412.11725888531,583.9499999999971,19.831522759015208,41.62994855037194,939.3909171428577,100174.76425300012,583.9499999999981,0.5,"['ADX (583.95) im Trigger [20, 999]']",0,BTCUSDT
81610.22,82160.49,81547.22,81851.51,678.82544,82342.32951298026,82801.48417639913,-459.15466341887077,33.80531729660137,82892.0275,84488.67452264836,81295.38047735163,595.5449999999837,30.93017034568277,46.40653432765354,970.8312585714292,100853.58969300012,595.5449999999983,0.5,"['ADX (595.54) im Trigger [20, 999]']",0,BTCUSDT
81851.52,81975.8,81332.58,81466.7,894.91848,82207.61728021405,82702.61127444363,-494.99399422957504,32.65582823595712,82761.4725,84376.77420204123,81146.17079795878,612.3714285714523,14.326642619209645,45.35364404321489,1030.1263528571433,99958.67121300013,612.3714285714274,0.5,"['ADX (612.37) im Trigger [20, 999]']",0,BTCUSDT
81466.69,81950.8,81245.65,81889.38,568.60084,82158.65769864265,82642.37192078114,-483.71422213848564,39.23924296111883,82652.88200000001,84190.42206269632,81115.3419373037,636.5271428571432,32.56416009387462,50.131260864657,1055.0317800000005,100527.27205300012,636.5271428571422,0.5,"['ADX (636.53) im Trigger [20, 999]']",0,BTCUSDT
81889.38,82476.26,81762.45,82317.21,898.10914,82183.05036038993,82618.28585257514,-435.2354921852093,43.712268717324676,82568.24100000001,83971.74660203225,81164.73539796777,670.9042857143068,51.023886367144726,50.71347191414529,1089.2204014285721,101425.38119300012,670.9042857142849,0.5,"['ADX (670.90) im Trigger [20, 999]']",0,BTCUSDT
82317.2,82353.8,81870.23,82050.0,438.19738,82162.58107417611,82576.19060423625,-413.6095300601446,46.170196061787344,82481.229,83777.42207334972,81185.0359266503,650.1078571428516,39.49448576999024,54.175622270386725,855.6997928571434,100987.18381300013,650.1078571428568,0.5,"['ADX (650.11) im Trigger [20, 999]']",0,BTCUSDT
82050.0,82208.9,81934.76,82062.98,250.73575,82147.25783199517,82538.17500392246,-390.9171719272854,37.826743720454076,82426.2795,83693.82484951086,81158.73415048915,603.881428571447,40.054538237154695,47.82227982766244,678.165668571429,101237.91956300013,603.8814285714283,0.5,"['ADX (603.88) im Trigger [20, 999]']",0,BTCUSDT
82062.98,82566.35,82000.0,82395.74,392.05825,82185.48585784208,82527.62426289117,-342.13840504908876,40.65242495433226,82377.6845,83565.27222322352,81190.09677677648,615.5071428571391,56.94906069361613,47.133044401284764,588.7778971428577,101629.97781300014,615.5071428571433,0.5,"['ADX (615.51) im Trigger [20, 999]']",0,BTCUSDT
82395.74,82810.95,82395.74,82715.03,367.98354,82266.95418740484,82541.50616934367,-274.55198193882825,48.6406084110067,82356.05600000001,83499.54172546766,81212.57027453237,604.5178571428551,87.43692736683481,51.04701504435496,544.3719114285719,101997.96135300014,604.5178571428571,0.5,"['ADX (604.52) im Trigger [20, 999]']",0,BTCUSDT
82715.03,83280.0,82603.2,83118.0,948.61607,82397.88431241948,82584.20941605895,-186.32510363946494,52.98504625381117,82362.5005,83522.34429903583,81202.65670096416,628.1999999999971,92.44874938233917,57.523546436347736,552.0429957142862,102946.57742300014,628.2000000000002,0.5,"['ADX (628.20) im Trigger [20, 999]']",0,BTCUSDT
83118.0,83166.3,82582.0,82598.7,749.40105,82428.77903358571,82585.28279264718,-156.50375906146655,50.16672476758894,82341.892,83467.36656854476,81216.41743145525,644.0957142857078,68.24279601365348,55.716754616114244,577.8715971428577,102197.17637300014,644.0957142857151,0.5,"['ADX (644.10) im Trigger [20, 999]']",0,BTCUSDT
82598.7,82900.0,82547.16,82868.91,424.72904,82496.49148995714,82606.29221541405,-109.80072545690928,54.32107268695598,82362.83700000001,83512.1229459127,81213.55105408732,634.2114285714342,80.83800236788548,56.88188141727071,510.2458685714291,102621.90541300015,634.211428571429,0.5,"['ADX (634.21) im Trigger [20, 999]']",0,BTCUSDT
82868.91,83083.0,82740.94,83037.17,628.95132,82579.67279919452,82638.20908834635,-58.536289151830715,68.55249801740938,82356.505,83488.47503351394,81224.53496648607,562.5149999999994,88.59803166609284,71.70379106661554,537.4964314285719,103250.85673300014,562.5150000000004,1.3,"['RSI (68.55) im Trigger [55, 80]', 'ADX (562.51) im Trigger [20, 999]']",1,BTCUSDT
83037.17,83078.46,82792.91,82952.87,399.46826,82637.0877531646,82661.5173040244,-24.429550859800656,63.397423384518774,82340.084,83424.07979304437,81256.08820695564,523.7271428571403,83.9196795044686,63.526593596412255,558.7439328571434,102851.38847300014,523.7271428571433,1.3,"['RSI (63.40) im Trigger [55, 80]', 'ADX (523.73) im Trigger [20, 999]']",1,BTCUSDT
82952.88,83320.0,82910.72,83241.99,603.39392,82730.14963729313,82704.51528150406,25.634355789065012,69.69312240805593,82360.158,83496.76621548788,81223.54978451211,504.6821428571275,96.2393038782772,61.75182638707998,588.9347428571434,103454.78239300015,504.68214285714413,2.3,"['MACD (25.63) im Trigger [0, 999]', 'RSI (69.69) im Trigger [55, 80]', 'ADX (504.68) im Trigger [20, 999]']",1,BTCUSDT
83242.0,83322.81,83117.81,83200.0,354.68616,82802.4343084788,82741.2178532445,61.216455234301975,67.09671857186768,82379.1755,83560.02176206162,81198.32923793838,475.51999999997497,94.08760037739326,60.22707537386785,587.0351171428576,103100.09623300015,475.52000000000095,2.3,"['MACD (61.22) im Trigger [0, 999]', 'RSI (67.10) im Trigger [55, 80]', 'ADX (475.52) im Trigger [20, 999]']",1,BTCUSDT
83200.0,83364.16,83039.99,83190.0,531.22582,82862.05979948206,82774.4609752264,87.5988242556632,74.14329345147279,82409.62049999999,83642.63263594291,81176.60836405707,452.7307142857171,91.77912778316266,63.006043449256026,527.4079385714291,102568.87041300014,452.730714285715,2.3,"['MACD (87.60) im Trigger [0, 999]', 'RSI (74.14) im Trigger [55, 80]', 'ADX (452.73) im Trigger [20, 999]']",1,BTCUSDT
83190.0,83500.0,83178.74,83413.01,651.99833,82946.8213687925,82821.76090298739,125.06046580511611,72.6109526506004,82460.038,83772.12290587669,81147.95309412331,425.3099999999831,94.99352536612155,63.46815225294309,513.4932642857149,103220.86874300014,425.3099999999998,2.3,"['MACD (125.06) im Trigger [0, 999]', 'RSI (72.61) im Trigger [55, 80]', 'ADX (425.31) im Trigger [20, 999]']",1,BTCUSDT
83413.01,83596.47,83360.16,83527.37,851.15994,83036.13654282442,82874.02824350684,162.10829931758053,69.80129329496484,82568.0745,83856.70355578883,81279.44544421117,391.2028571428382,95.99708035956961,63.30897626935621,574.4119642857148,104072.02868300014,391.2028571428569,2.3,"['MACD (162.11) im Trigger [0, 999]', 'RSI (69.80) im Trigger [55, 80]', 'ADX (391.20) im Trigger [20, 999]']",1,BTCUSDT
83527.38,83800.0,83448.62,83467.41,859.93957,83102.48630546681,82917.98244769152,184.50385777528572,74.87984946479094,82648.7095,83951.14110228185,81346.27789771814,381.7607142857305,82.1690506315103,70.69133071738408,607.4102857142861,103212.08911300014,381.76071428571385,2.3,"['MACD (184.50) im Trigger [0, 999]', 'RSI (74.88) im Trigger [55, 80]', 'ADX (381.76) im Trigger [20, 999]']",1,BTCUSDT
83467.41,84119.09,83381.97,83881.4,1193.46598,83222.31918154884,82989.34671082548,232.9724707233545,77.9798247122369,82762.269,84079.41806081575,81445.11993918425,414.83071428569383,88.78339287142639,76.5773606363675,720.8385314285721,104405.55509300013,414.83071428571355,2.3,"['MACD (232.97) im Trigger [0, 999]', 'RSI (77.98) im Trigger [55, 80]', 'ADX (414.83) im Trigger [20, 999]']",1,BTCUSDT
83881.4,83927.56,83510.21,83748.75,931.05539,83303.30853823364,83045.59880631989,257.7097319137538,72.18478328561571,82857.13100000001,84171.37480148979,81542.88719851023,404.1878571428533,78.51045927984545,68.07232443841251,767.6473128571433,103474.49970300014,404.1878571428554,2.3,"['MACD (257.71) im Trigger [0, 999]', 'RSI (72.18) im Trigger [55, 80]', 'ADX (404.19) im Trigger [20, 999]']",1,BTCUSDT
83748.75,84343.56,83623.43,84092.16,1810.23924,83424.67030158233,83123.12185770359,301.5484438787389,72.4030674823368,82988.40400000001,84240.91481817598,81735.89318182404,425.9678571428667,86.00534402132848,72.33015390096539,975.5834671428577,105284.73894300013,425.9678571428563,2.3,"['MACD (301.55) im Trigger [0, 999]', 'RSI (72.40) im Trigger [55, 80]', 'ADX (425.97) im Trigger [20, 999]']",1,BTCUSDT
84092.17,84389.71,83873.05,84318.59,1651.63215,83562.19640903121,83211.67505342925,350.52135560195893,70.72133490243664,83109.8645,84384.57469547578,81835.15430452421,414.5292857142922,96.14013188239282,74.04593173322982,1135.6415142857147,106936.37109300014,414.5292857142849,2.3,"['MACD (350.52) im Trigger [0, 999]', 'RSI (70.72) im Trigger [55, 80]', 'ADX (414.53) im Trigger [20, 999]']",1,BTCUSDT
84318.59,84888.0,84111.84,84733.05,1440.0209,83742.32773071871,83324.36949391598,417.95823680273315,88.22054688994697,83230.6565,84639.86118479971,81821.45181520029,428.23357142857276,93.38058132973927,81.55614331897551,1248.2161671428578,108376.39199300014,428.23357142857066,1.5,"['MACD (417.96) im Trigger [0, 999]', 'ADX (428.23) im Trigger [20, 999]']",1,BTCUSDT
84733.05,84826.29,84428.72,84574.01,1422.34293,83870.27884906967,83416.9354573296,453.3433917400689,81.79993882791162,83356.85699999999,84772.92585710899,81940.78814289099,431.4285714285652,85.37581623238944,86.1071080145993,1329.8137371428577,106954.04906300014,431.42857142857036,1.5,"['MACD (453.34) im Trigger [0, 999]', 'ADX (431.43) im Trigger [20, 999]']",1,BTCUSDT
84574.01,84705.56,83753.39,84230.97,1625.57252,83925.76979536665,83477.23431234222,448.5354830244323,70.90161638198155,83465.25649999999,84793.4835812495,82137.02941875048,475.0078571428603,68.63953338516788,75.69963898828271,1439.1898728571432,105328.47654300014,475.00785714285615,2.3,"['MACD (448.54) im Trigger [0, 999]', 'RSI (70.90) im Trigger [55, 80]', 'ADX (475.01) im Trigger [20, 999]']",1,BTCUSDT
84230.97,85870.01,83578.32,85612.25,4366.47391,84185.22828838717,83635.38362253908,549.8446658480825,82.01958225144176,83626.082,85170.39638156325,82081.76761843674,618.3035714285797,91.28980262154408,83.18336725338816,1892.4767200000006,109694.95045300014,618.3035714285694,1.5,"['MACD (549.84) im Trigger [0, 999]', 'ADX (618.30) im Trigger [20, 999]']",1,BTCUSDT
85612.24,85950.0,84926.73,85433.38,2451.04868,84377.2516286353,83768.56853938804,608.6830892472644,77.10445789573286,83761.9995,85441.29426402,82082.70473598,662.160000000018,82.24679640273337,84.75868524889664,2109.618618571429,107243.90177300014,662.1599999999983,2.3,"['MACD (608.68) im Trigger [0, 999]', 'RSI (77.10) im Trigger [55, 80]', 'ADX (662.16) im Trigger [20, 999]']",1,BTCUSDT
85433.38,85854.99,85200.1,85353.99,1272.17922,84527.51907038371,83886.00716610004,641.5119042836741,76.39764797554136,83873.799,85666.46608849303,82081.13191150696,694.2950000000128,79.51862708372855,85.43735928867508,2032.752901428572,105971.72255300013,694.2949999999983,2.3,"['MACD (641.51) im Trigger [0, 999]', 'RSI (76.40) im Trigger [55, 80]', 'ADX (694.30) im Trigger [20, 999]']",1,BTCUSDT
85354.0,85914.71,85331.89,85635.99,480.21091,84698.05305955544,84015.6355241667,682.4175353887404,78.10261748318723,84025.6635,85877.15199147223,82174.17500852776,712.7700000000041,88.6690530660825,87.90074396208432,1865.4070100000006,106451.93346300012,712.7699999999988,2.3,"['MACD (682.42) im Trigger [0, 999]', 'RSI (78.10) im Trigger [55, 80]', 'ADX (712.77) im Trigger [20, 999]']",1,BTCUSDT
85636.0,86500.0,85635.99,86158.52,1291.15663,84922.7402811623,84174.36770756177,748.372573600529,79.51266390167456,84190.144,86187.66705850468,82192.62094149532,751.5378571428591,89.12428658782335,88.2758016173429,1844.140685714286,107743.09009300012,751.5378571428561,2.3,"['MACD (748.37) im Trigger [0, 999]', 'RSI (79.51) im Trigger [55, 80]', 'ADX (751.54) im Trigger [20, 999]']",1,BTCUSDT
86158.52,87000.0,86158.52,86845.94,1212.0858,85218.61716098349,84372.26195144608,846.3552095374034,81.75987229304725,84380.58249999999,86626.11767978097,82135.047320219,794.7642857142782,95.7418816316903,88.48922571321414,1814.1039528571434,108955.17589300012,794.7642857142845,1.5,"['MACD (846.36) im Trigger [0, 999]', 'ADX (794.76) im Trigger [20, 999]']",1,BTCUSDT
86845.93,87453.67,85942.16,86017.68,2268.33245,85341.54990544758,84494.14476985748,847.4051355901029,71.27788985711146,84533.823,86787.4099131722,82280.2360868278,877.6307142857113,64.73242134733272,79.35628960995878,1905.9268000000006,106686.84344300012,877.6307142857123,2.3,"['MACD (847.41) im Trigger [0, 999]', 'RSI (71.28) im Trigger [55, 80]', 'ADX (877.63) im Trigger [20, 999]']",1,BTCUSDT
86017.68,86369.57,85733.11,85867.96,943.13783,85422.53607384025,84595.90886097915,826.6272128611017,67.33926856926911,84665.12150000001,86907.76606179606,82422.47693820395,870.4407142857235,59.7888656154597,75.04606244295906,1416.878788571429,105743.70561300011,870.4407142857132,2.3,"['MACD (826.63) im Trigger [0, 999]', 'RSI (67.34) im Trigger [55, 80]', 'ADX (870.44) im Trigger [20, 999]']",1,BTCUSDT
