Asset,RSI_PERIOD,MACD_FAST,MACD_SLOW,MACD_SIGNAL,EMA_SHORT,EMA_LONG,BB_WINDOW,STOCH_WINDOW,STOP_LOSS_PCT,TAKE_PROFIT_PCT,Anzahl Trades,Gesamt-PnL,Trefferquote,Ø Trade-PnL,Max. Gewinn,Max. Verlust,Sharpe,MaxDrawdown,Letztes Kapital
BTCUSDT,8,12,26,6,50,100,10,8,0.03,0.06,297,3.3819732639055964,53.535353535353536,0.01138711536668551,3.197304967822698,-2.3445823705701625,1.1567358328300388,-0.10593820541755161,1.0281219903577647
BTCUSDT,8,12,26,6,50,100,10,8,0.03,0.1,297,3.3819732639055964,53.535353535353536,0.01138711536668551,3.197304967822698,-2.3445823705701625,1.1567358328300388,-0.10593820541755161,1.0281219903577647
BTCUSDT,8,12,26,6,50,100,10,8,0.05,0.04,297,3.3819732639055964,53.535353535353536,0.01138711536668551,3.197304967822698,-2.3445823705701625,1.1567358328300388,-0.10593820541755161,1.0281219903577647
BTCUSDT,8,12,26,6,50,100,10,8,0.05,0.06,297,3.3819732639055964,53.535353535353536,0.01138711536668551,3.197304967822698,-2.3445823705701625,1.1567358328300388,-0.10593820541755161,1.0281219903577647
BTCUSDT,8,12,26,6,50,100,10,8,0.05,0.1,297,3.3819732639055964,53.535353535353536,0.01138711536668551,3.197304967822698,-2.3445823705701625,1.1567358328300388,-0.10593820541755161,1.0281219903577647
BTCUSDT,8,12,26,6,50,100,10,14,0.02,0.04,317,1.3844086905382014,53.31230283911672,0.004367219843969089,3.197304967822698,-2.3445823705701625,0.16093477248051546,-0.15143050577911593,1.0075246037779986
BTCUSDT,8,12,26,6,50,100,10,14,0.02,0.06,317,1.3844086905382014,53.31230283911672,0.004367219843969089,3.197304967822698,-2.3445823705701625,0.16093477248051546,-0.15143050577911593,1.0075246037779986
BTCUSDT,8,12,26,6,50,100,10,14,0.02,0.1,317,1.3844086905382014,53.31230283911672,0.004367219843969089,3.197304967822698,-2.3445823705701625,0.16093477248051546,-0.15143050577911593,1.0075246037779986
BTCUSDT,8,12,26,6,50,100,10,14,0.03,0.04,317,1.3844086905382014,53.31230283911672,0.004367219843969089,3.197304967822698,-2.3445823705701625,0.16093477248051546,-0.15143050577911593,1.0075246037779986
BTCUSDT,8,12,26,6,50,100,10,14,0.03,0.06,317,1.3844086905382014,53.31230283911672,0.004367219843969089,3.197304967822698,-2.3445823705701625,0.16093477248051546,-0.15143050577911593,1.0075246037779986
BTCUSDT,8,12,26,6,50,100,10,14,0.03,0.1,317,1.3844086905382014,53.31230283911672,0.004367219843969089,3.197304967822698,-2.3445823705701625,0.16093477248051546,-0.15143050577911593,1.0075246037779986
BTCUSDT,8,12,26,6,50,100,10,14,0.05,0.04,317,1.3844086905382014,53.31230283911672,0.004367219843969089,3.197304967822698,-2.3445823705701625,0.16093477248051546,-0.15143050577911593,1.0075246037779986
BTCUSDT,8,12,26,6,50,100,10,14,0.05,0.06,317,1.3844086905382014,53.31230283911672,0.004367219843969089,3.197304967822698,-2.3445823705701625,0.16093477248051546,-0.15143050577911593,1.0075246037779986
BTCUSDT,8,12,26,6,50,100,10,14,0.05,0.1,317,1.3844086905382014,53.31230283911672,0.004367219843969089,3.197304967822698,-2.3445823705701625,0.16093477248051546,-0.15143050577911593,1.0075246037779986
BTCUSDT,8,12,26,6,50,100,20,8,0.02,0.04,400,-5.580409940706729,51.74999999999999,-0.013951024851766823,3.197304967822698,-2.3445823705701625,-2.049172754879698,-0.13695041735026653,0.9388373464241775
BTCUSDT,8,12,26,6,50,100,20,8,0.02,0.06,400,-5.580409940706729,51.74999999999999,-0.013951024851766823,3.197304967822698,-2.3445823705701625,-2.049172754879698,-0.13695041735026653,0.9388373464241775
BTCUSDT,8,12,26,6,50,100,20,8,0.02,0.1,400,-5.580409940706729,51.74999999999999,-0.013951024851766823,3.197304967822698,-2.3445823705701625,-2.049172754879698,-0.13695041735026653,0.9388373464241775
BTCUSDT,8,12,26,6,50,100,20,8,0.03,0.04,400,-5.580409940706729,51.74999999999999,-0.013951024851766823,3.197304967822698,-2.3445823705701625,-2.049172754879698,-0.13695041735026653,0.9388373464241775
BTCUSDT,8,12,26,6,50,100,20,8,0.03,0.06,400,-5.580409940706729,51.74999999999999,-0.013951024851766823,3.197304967822698,-2.3445823705701625,-2.049172754879698,-0.13695041735026653,0.9388373464241775
BTCUSDT,8,12,26,6,50,100,20,8,0.03,0.1,400,-5.580409940706729,51.74999999999999,-0.013951024851766823,3.197304967822698,-2.3445823705701625,-2.049172754879698,-0.13695041735026653,0.9388373464241775
BTCUSDT,8,12,26,6,50,100,20,8,0.05,0.04,400,-5.580409940706729,51.74999999999999,-0.013951024851766823,3.197304967822698,-2.3445823705701625,-2.049172754879698,-0.13695041735026653,0.9388373464241775
BTCUSDT,8,12,26,6,50,100,20,8,0.05,0.06,400,-5.580409940706729,51.74999999999999,-0.013951024851766823,3.197304967822698,-2.3445823705701625,-2.049172754879698,-0.13695041735026653,0.9388373464241775
BTCUSDT,8,12,26,6,50,100,20,8,0.05,0.1,400,-5.580409940706729,51.74999999999999,-0.013951024851766823,3.197304967822698,-2.3445823705701625,-2.049172754879698,-0.13695041735026653,0.9388373464241775
BTCUSDT,8,12,26,6,50,100,20,14,0.02,0.04,426,-8.303345224678445,50.93896713615024,-0.019491420715207618,3.197304967822698,-2.3445823705701625,-2.894675913040217,-0.17036190810847465,0.9130868062331623
BTCUSDT,8,12,26,6,50,100,20,14,0.02,0.06,426,-8.303345224678445,50.93896713615024,-0.019491420715207618,3.197304967822698,-2.3445823705701625,-2.894675913040217,-0.17036190810847465,0.9130868062331623
BTCUSDT,8,12,26,6,50,100,20,14,0.02,0.1,426,-8.303345224678445,50.93896713615024,-0.019491420715207618,3.197304967822698,-2.3445823705701625,-2.894675913040217,-0.17036190810847465,0.9130868062331623
BTCUSDT,8,12,26,6,50,100,20,14,0.03,0.04,426,-8.303345224678445,50.93896713615024,-0.019491420715207618,3.197304967822698,-2.3445823705701625,-2.894675913040217,-0.17036190810847465,0.9130868062331623
BTCUSDT,8,12,26,6,50,100,20,14,0.03,0.06,426,-8.303345224678445,50.93896713615024,-0.019491420715207618,3.197304967822698,-2.3445823705701625,-2.894675913040217,-0.17036190810847465,0.9130868062331623
BTCUSDT,8,12,26,6,50,100,20,14,0.03,0.1,426,-8.303345224678445,50.93896713615024,-0.019491420715207618,3.197304967822698,-2.3445823705701625,-2.894675913040217,-0.17036190810847465,0.9130868062331623
BTCUSDT,8,12,26,6,50,100,20,14,0.05,0.04,426,-8.303345224678445,50.93896713615024,-0.019491420715207618,3.197304967822698,-2.3445823705701625,-2.894675913040217,-0.17036190810847465,0.9130868062331623
BTCUSDT,8,12,26,6,50,100,20,14,0.05,0.06,426,-8.303345224678445,50.93896713615024,-0.019491420715207618,3.197304967822698,-2.3445823705701625,-2.894675913040217,-0.17036190810847465,0.9130868062331623
BTCUSDT,8,12,26,6,50,100,20,14,0.05,0.1,426,-8.303345224678445,50.93896713615024,-0.019491420715207618,3.197304967822698,-2.3445823705701625,-2.894675913040217,-0.17036190810847465,0.9130868062331623
BTCUSDT,8,12,26,6,50,200,10,8,0.02,0.04,313,-2.7440603257642966,51.118210862619804,-0.008766965897010532,3.197304967822698,-2.3445823705701625,-1.1162462028230271,-0.13274653195845884,0.9663857467222096
BTCUSDT,8,12,26,6,50,200,10,8,0.02,0.06,313,-2.7440603257642966,51.118210862619804,-0.008766965897010532,3.197304967822698,-2.3445823705701625,-1.1162462028230271,-0.13274653195845884,0.9663857467222096
BTCUSDT,8,12,26,6,50,200,10,8,0.02,0.1,313,-2.7440603257642966,51.118210862619804,-0.008766965897010532,3.197304967822698,-2.3445823705701625,-1.1162462028230271,-0.13274653195845884,0.9663857467222096
BTCUSDT,8,12,26,6,50,200,10,8,0.03,0.04,313,-2.7440603257642966,51.118210862619804,-0.008766965897010532,3.197304967822698,-2.3445823705701625,-1.1162462028230271,-0.13274653195845884,0.9663857467222096
BTCUSDT,8,12,26,6,50,200,10,8,0.03,0.06,313,-2.7440603257642966,51.118210862619804,-0.008766965897010532,3.197304967822698,-2.3445823705701625,-1.1162462028230271,-0.13274653195845884,0.9663857467222096
BTCUSDT,8,12,26,6,50,200,10,8,0.03,0.1,313,-2.7440603257642966,51.118210862619804,-0.008766965897010532,3.197304967822698,-2.3445823705701625,-1.1162462028230271,-0.13274653195845884,0.9663857467222096
BTCUSDT,8,12,26,6,50,200,10,8,0.05,0.04,313,-2.7440603257642966,51.118210862619804,-0.008766965897010532,3.197304967822698,-2.3445823705701625,-1.1162462028230271,-0.13274653195845884,0.9663857467222096
BTCUSDT,8,12,26,6,50,200,10,8,0.05,0.06,313,-2.7440603257642966,51.118210862619804,-0.008766965897010532,3.197304967822698,-2.3445823705701625,-1.1162462028230271,-0.13274653195845884,0.9663857467222096
BTCUSDT,8,12,26,6,50,200,10,8,0.05,0.1,313,-2.7440603257642966,51.118210862619804,-0.008766965897010532,3.197304967822698,-2.3445823705701625,-1.1162462028230271,-0.13274653195845884,0.9663857467222096
BTCUSDT,8,12,26,6,50,200,10,14,0.02,0.04,334,-3.6139616185490495,50.898203592814376,-0.010820244366913322,3.197304967822698,-2.3445823705701625,-1.4352579210734167,-0.15523199303094135,0.9577537375304166
BTCUSDT,8,12,26,6,50,200,10,14,0.02,0.06,334,-3.6139616185490495,50.898203592814376,-0.010820244366913322,3.197304967822698,-2.3445823705701625,-1.4352579210734167,-0.15523199303094135,0.9577537375304166
BTCUSDT,8,12,26,6,50,200,10,14,0.02,0.1,334,-3.6139616185490495,50.898203592814376,-0.010820244366913322,3.197304967822698,-2.3445823705701625,-1.4352579210734167,-0.15523199303094135,0.9577537375304166
BTCUSDT,8,12,26,6,50,200,10,14,0.03,0.04,334,-3.6139616185490495,50.898203592814376,-0.010820244366913322,3.197304967822698,-2.3445823705701625,-1.4352579210734167,-0.15523199303094135,0.9577537375304166
BTCUSDT,8,12,26,6,50,200,10,14,0.03,0.06,334,-3.6139616185490495,50.898203592814376,-0.010820244366913322,3.197304967822698,-2.3445823705701625,-1.4352579210734167,-0.15523199303094135,0.9577537375304166
BTCUSDT,8,12,26,6,50,200,10,14,0.03,0.1,334,-3.6139616185490495,50.898203592814376,-0.010820244366913322,3.197304967822698,-2.3445823705701625,-1.4352579210734167,-0.15523199303094135,0.9577537375304166
BTCUSDT,8,12,26,6,50,200,10,14,0.05,0.04,334,-3.6139616185490495,50.898203592814376,-0.010820244366913322,3.197304967822698,-2.3445823705701625,-1.4352579210734167,-0.15523199303094135,0.9577537375304166
BTCUSDT,8,12,26,6,50,200,10,14,0.05,0.06,334,-3.6139616185490495,50.898203592814376,-0.010820244366913322,3.197304967822698,-2.3445823705701625,-1.4352579210734167,-0.15523199303094135,0.9577537375304166
BTCUSDT,8,12,26,6,50,200,10,14,0.05,0.1,334,-3.6139616185490495,50.898203592814376,-0.010820244366913322,3.197304967822698,-2.3445823705701625,-1.4352579210734167,-0.15523199303094135,0.9577537375304166
BTCUSDT,8,12,26,6,50,200,20,8,0.02,0.04,430,-8.899373294723187,50.697674418604656,-0.020696216964472526,3.197304967822698,-2.3445823705701625,-3.085860285963457,-0.17191086354237214,0.9076090010031177
BTCUSDT,8,12,26,6,50,200,20,8,0.02,0.06,430,-8.899373294723187,50.697674418604656,-0.020696216964472526,3.197304967822698,-2.3445823705701625,-3.085860285963457,-0.17191086354237214,0.9076090010031177
BTCUSDT,8,12,26,6,50,200,20,8,0.02,0.1,430,-8.899373294723187,50.697674418604656,-0.020696216964472526,3.197304967822698,-2.3445823705701625,-3.085860285963457,-0.17191086354237214,0.9076090010031177
BTCUSDT,8,12,26,6,50,200,20,8,0.03,0.04,430,-8.899373294723187,50.697674418604656,-0.020696216964472526,3.197304967822698,-2.3445823705701625,-3.085860285963457,-0.17191086354237214,0.9076090010031177
BTCUSDT,8,12,26,6,50,200,20,8,0.03,0.06,430,-8.899373294723187,50.697674418604656,-0.020696216964472526,3.197304967822698,-2.3445823705701625,-3.085860285963457,-0.17191086354237214,0.9076090010031177
BTCUSDT,8,12,26,6,50,200,20,8,0.03,0.1,430,-8.899373294723187,50.697674418604656,-0.020696216964472526,3.197304967822698,-2.3445823705701625,-3.085860285963457,-0.17191086354237214,0.9076090010031177
BTCUSDT,8,12,26,6,50,200,20,8,0.05,0.04,430,-8.899373294723187,50.697674418604656,-0.020696216964472526,3.197304967822698,-2.3445823705701625,-3.085860285963457,-0.17191086354237214,0.9076090010031177
BTCUSDT,8,12,26,6,50,200,20,8,0.05,0.06,430,-8.899373294723187,50.697674418604656,-0.020696216964472526,3.197304967822698,-2.3445823705701625,-3.085860285963457,-0.17191086354237214,0.9076090010031177
BTCUSDT,8,12,26,6,50,200,20,8,0.05,0.1,430,-8.899373294723187,50.697674418604656,-0.020696216964472526,3.197304967822698,-2.3445823705701625,-3.085860285963457,-0.17191086354237214,0.9076090010031177
BTCUSDT,8,12,26,6,50,200,20,14,0.02,0.04,454,-9.33826951435142,50.66079295154186,-0.020568875582271853,3.197304967822698,-2.3445823705701625,-3.0444786802319843,-0.16303147355617553,0.9031025843063892
BTCUSDT,8,12,26,6,50,200,20,14,0.02,0.06,454,-9.33826951435142,50.66079295154186,-0.020568875582271853,3.197304967822698,-2.3445823705701625,-3.0444786802319843,-0.16303147355617553,0.9031025843063892
BTCUSDT,8,12,26,6,50,200,20,14,0.02,0.1,454,-9.33826951435142,50.66079295154186,-0.020568875582271853,3.197304967822698,-2.3445823705701625,-3.0444786802319843,-0.16303147355617553,0.9031025843063892
BTCUSDT,8,12,26,6,50,200,20,14,0.03,0.04,454,-9.33826951435142,50.66079295154186,-0.020568875582271853,3.197304967822698,-2.3445823705701625,-3.0444786802319843,-0.16303147355617553,0.9031025843063892
BTCUSDT,8,12,26,6,50,200,20,14,0.03,0.06,454,-9.33826951435142,50.66079295154186,-0.020568875582271853,3.197304967822698,-2.3445823705701625,-3.0444786802319843,-0.16303147355617553,0.9031025843063892
BTCUSDT,8,12,26,6,50,200,20,14,0.03,0.1,454,-9.33826951435142,50.66079295154186,-0.020568875582271853,3.197304967822698,-2.3445823705701625,-3.0444786802319843,-0.16303147355617553,0.9031025843063892
BTCUSDT,8,12,26,6,50,200,20,14,0.05,0.04,454,-9.33826951435142,50.66079295154186,-0.020568875582271853,3.197304967822698,-2.3445823705701625,-3.0444786802319843,-0.16303147355617553,0.9031025843063892
BTCUSDT,8,12,26,6,50,200,20,14,0.05,0.06,454,-9.33826951435142,50.66079295154186,-0.020568875582271853,3.197304967822698,-2.3445823705701625,-3.0444786802319843,-0.16303147355617553,0.9031025843063892
BTCUSDT,8,12,26,6,50,200,20,14,0.05,0.1,454,-9.33826951435142,50.66079295154186,-0.020568875582271853,3.197304967822698,-2.3445823705701625,-3.0444786802319843,-0.16303147355617553,0.9031025843063892
BTCUSDT,8,12,26,9,21,100,10,8,0.02,0.04,263,3.1067009127558016,53.2319391634981,0.011812550999071489,3.197304967822698,-2.3445823705701625,1.0886672843971779,-0.11333914126640363,1.0253396853082821
BTCUSDT,8,12,26,9,21,100,10,8,0.02,0.06,263,3.1067009127558016,53.2319391634981,0.011812550999071489,3.197304967822698,-2.3445823705701625,1.0886672843971779,-0.11333914126640363,1.0253396853082821
BTCUSDT,8,12,26,9,21,100,10,8,0.02,0.1,263,3.1067009127558016,53.2319391634981,0.011812550999071489,3.197304967822698,-2.3445823705701625,1.0886672843971779,-0.11333914126640363,1.0253396853082821
BTCUSDT,8,12,26,9,21,100,10,8,0.03,0.04,263,3.1067009127558016,53.2319391634981,0.011812550999071489,3.197304967822698,-2.3445823705701625,1.0886672843971779,-0.11333914126640363,1.0253396853082821
BTCUSDT,8,12,26,9,21,100,10,8,0.03,0.06,263,3.1067009127558016,53.2319391634981,0.011812550999071489,3.197304967822698,-2.3445823705701625,1.0886672843971779,-0.11333914126640363,1.0253396853082821
BTCUSDT,8,12,26,9,21,100,10,8,0.03,0.1,263,3.1067009127558016,53.2319391634981,0.011812550999071489,3.197304967822698,-2.3445823705701625,1.0886672843971779,-0.11333914126640363,1.0253396853082821
BTCUSDT,8,12,26,9,21,100,10,8,0.05,0.04,263,3.1067009127558016,53.2319391634981,0.011812550999071489,3.197304967822698,-2.3445823705701625,1.0886672843971779,-0.11333914126640363,1.0253396853082821
BTCUSDT,8,12,26,9,21,100,10,8,0.05,0.06,263,3.1067009127558016,53.2319391634981,0.011812550999071489,3.197304967822698,-2.3445823705701625,1.0886672843971779,-0.11333914126640363,1.0253396853082821
BTCUSDT,8,12,26,9,21,100,10,8,0.05,0.1,263,3.1067009127558016,53.2319391634981,0.011812550999071489,3.197304967822698,-2.3445823705701625,1.0886672843971779,-0.11333914126640363,1.0253396853082821
BTCUSDT,8,12,26,9,21,100,10,14,0.02,0.04,271,3.4937943577734654,53.50553505535055,0.012892230102485112,3.197304967822698,-2.3445823705701625,1.2625720326243353,-0.131986085886911,1.0292093730243146
BTCUSDT,8,12,26,9,21,100,10,14,0.02,0.06,271,3.4937943577734654,53.50553505535055,0.012892230102485112,3.197304967822698,-2.3445823705701625,1.2625720326243353,-0.131986085886911,1.0292093730243146
BTCUSDT,8,12,26,9,21,100,10,14,0.02,0.1,271,3.4937943577734654,53.50553505535055,0.012892230102485112,3.197304967822698,-2.3445823705701625,1.2625720326243353,-0.131986085886911,1.0292093730243146
BTCUSDT,8,12,26,9,21,100,10,14,0.03,0.04,271,3.4937943577734654,53.50553505535055,0.012892230102485112,3.197304967822698,-2.3445823705701625,1.2625720326243353,-0.131986085886911,1.0292093730243146
BTCUSDT,8,12,26,9,21,100,10,14,0.03,0.06,271,3.4937943577734654,53.50553505535055,0.012892230102485112,3.197304967822698,-2.3445823705701625,1.2625720326243353,-0.131986085886911,1.0292093730243146
BTCUSDT,8,12,26,9,21,100,10,14,0.03,0.1,271,3.4937943577734654,53.50553505535055,0.012892230102485112,3.197304967822698,-2.3445823705701625,1.2625720326243353,-0.131986085886911,1.0292093730243146
BTCUSDT,8,12,26,9,21,100,10,14,0.05,0.04,271,3.4937943577734654,53.50553505535055,0.012892230102485112,3.197304967822698,-2.3445823705701625,1.2625720326243353,-0.131986085886911,1.0292093730243146
BTCUSDT,8,12,26,9,21,100,10,14,0.05,0.06,271,3.4937943577734654,53.50553505535055,0.012892230102485112,3.197304967822698,-2.3445823705701625,1.2625720326243353,-0.131986085886911,1.0292093730243146
BTCUSDT,8,12,26,9,21,100,10,14,0.05,0.1,271,3.4937943577734654,53.50553505535055,0.012892230102485112,3.197304967822698,-2.3445823705701625,1.2625720326243353,-0.131986085886911,1.0292093730243146
BTCUSDT,8,12,26,9,21,100,20,8,0.02,0.04,354,-2.90769526133494,51.12994350282486,-0.008213828421850113,3.197304967822698,-2.3445823705701625,-1.1290412734125292,-0.10633096070143652,0.9649018288091628
BTCUSDT,8,12,26,9,21,100,20,8,0.02,0.06,354,-2.90769526133494,51.12994350282486,-0.008213828421850113,3.197304967822698,-2.3445823705701625,-1.1290412734125292,-0.10633096070143652,0.9649018288091628
BTCUSDT,8,12,26,9,21,100,20,8,0.02,0.1,354,-2.90769526133494,51.12994350282486,-0.008213828421850113,3.197304967822698,-2.3445823705701625,-1.1290412734125292,-0.10633096070143652,0.9649018288091628
BTCUSDT,8,12,26,9,21,100,20,8,0.03,0.04,354,-2.90769526133494,51.12994350282486,-0.008213828421850113,3.197304967822698,-2.3445823705701625,-1.1290412734125292,-0.10633096070143652,0.9649018288091628
BTCUSDT,8,12,26,9,21,100,20,8,0.03,0.06,354,-2.90769526133494,51.12994350282486,-0.008213828421850113,3.197304967822698,-2.3445823705701625,-1.1290412734125292,-0.10633096070143652,0.9649018288091628
BTCUSDT,8,12,26,9,21,100,20,8,0.03,0.1,354,-2.90769526133494,51.12994350282486,-0.008213828421850113,3.197304967822698,-2.3445823705701625,-1.1290412734125292,-0.10633096070143652,0.9649018288091628
BTCUSDT,8,12,26,9,21,100,20,8,0.05,0.04,354,-2.90769526133494,51.12994350282486,-0.008213828421850113,3.197304967822698,-2.3445823705701625,-1.1290412734125292,-0.10633096070143652,0.9649018288091628
BTCUSDT,8,12,26,9,21,100,20,8,0.05,0.06,354,-2.90769526133494,51.12994350282486,-0.008213828421850113,3.197304967822698,-2.3445823705701625,-1.1290412734125292,-0.10633096070143652,0.9649018288091628
BTCUSDT,8,12,26,9,21,100,20,8,0.05,0.1,354,-2.90769526133494,51.12994350282486,-0.008213828421850113,3.197304967822698,-2.3445823705701625,-1.1290412734125292,-0.10633096070143652,0.9649018288091628
BTCUSDT,8,12,26,9,21,100,20,14,0.02,0.04,366,-4.2201055733424715,50.54644808743169,-0.01153034309656413,3.197304967822698,-2.3445823705701625,-1.656174794086498,-0.12261890307312968,0.9522332173556252
BTCUSDT,8,12,26,9,21,100,20,14,0.02,0.06,366,-4.2201055733424715,50.54644808743169,-0.01153034309656413,3.197304967822698,-2.3445823705701625,-1.656174794086498,-0.12261890307312968,0.9522332173556252
BTCUSDT,8,12,26,9,21,100,20,14,0.02,0.1,366,-4.2201055733424715,50.54644808743169,-0.01153034309656413,3.197304967822698,-2.3445823705701625,-1.656174794086498,-0.12261890307312968,0.9522332173556252
BTCUSDT,8,12,26,9,21,100,20,14,0.03,0.04,366,-4.2201055733424715,50.54644808743169,-0.01153034309656413,3.197304967822698,-2.3445823705701625,-1.656174794086498,-0.12261890307312968,0.9522332173556252
BTCUSDT,8,12,26,9,21,100,20,14,0.03,0.06,366,-4.2201055733424715,50.54644808743169,-0.01153034309656413,3.197304967822698,-2.3445823705701625,-1.656174794086498,-0.12261890307312968,0.9522332173556252
BTCUSDT,8,12,26,9,21,100,20,14,0.03,0.1,366,-4.2201055733424715,50.54644808743169,-0.01153034309656413,3.197304967822698,-2.3445823705701625,-1.656174794086498,-0.12261890307312968,0.9522332173556252
BTCUSDT,8,12,26,9,21,100,20,14,0.05,0.04,366,-4.2201055733424715,50.54644808743169,-0.01153034309656413,3.197304967822698,-2.3445823705701625,-1.656174794086498,-0.12261890307312968,0.9522332173556252
BTCUSDT,8,12,26,9,21,100,20,14,0.05,0.06,366,-4.2201055733424715,50.54644808743169,-0.01153034309656413,3.197304967822698,-2.3445823705701625,-1.656174794086498,-0.12261890307312968,0.9522332173556252
BTCUSDT,8,12,26,9,21,100,20,14,0.05,0.1,366,-4.2201055733424715,50.54644808743169,-0.01153034309656413,3.197304967822698,-2.3445823705701625,-1.656174794086498,-0.12261890307312968,0.9522332173556252
BTCUSDT,8,12,26,9,21,200,10,8,0.02,0.04,299,-2.4064556168109803,52.84280936454849,-0.00804834654451833,3.197304967822698,-2.3445823705701625,-0.992628640594614,-0.13700910138973282,0.9697546218270571
BTCUSDT,8,12,26,9,21,200,10,8,0.02,0.06,299,-2.4064556168109803,52.84280936454849,-0.00804834654451833,3.197304967822698,-2.3445823705701625,-0.992628640594614,-0.13700910138973282,0.9697546218270571
BTCUSDT,8,12,26,9,21,200,10,8,0.02,0.1,299,-2.4064556168109803,52.84280936454849,-0.00804834654451833,3.197304967822698,-2.3445823705701625,-0.992628640594614,-0.13700910138973282,0.9697546218270571
BTCUSDT,8,12,26,9,21,200,10,8,0.03,0.04,299,-2.4064556168109803,52.84280936454849,-0.00804834654451833,3.197304967822698,-2.3445823705701625,-0.992628640594614,-0.13700910138973282,0.9697546218270571
BTCUSDT,8,12,26,9,21,200,10,8,0.03,0.06,299,-2.4064556168109803,52.84280936454849,-0.00804834654451833,3.197304967822698,-2.3445823705701625,-0.992628640594614,-0.13700910138973282,0.9697546218270571
BTCUSDT,8,12,26,9,21,200,10,8,0.03,0.1,299,-2.4064556168109803,52.84280936454849,-0.00804834654451833,3.197304967822698,-2.3445823705701625,-0.992628640594614,-0.13700910138973282,0.9697546218270571
BTCUSDT,8,12,26,9,21,200,10,8,0.05,0.04,299,-2.4064556168109803,52.84280936454849,-0.00804834654451833,3.197304967822698,-2.3445823705701625,-0.992628640594614,-0.13700910138973282,0.9697546218270571
BTCUSDT,8,12,26,9,21,200,10,8,0.05,0.06,299,-2.4064556168109803,52.84280936454849,-0.00804834654451833,3.197304967822698,-2.3445823705701625,-0.992628640594614,-0.13700910138973282,0.9697546218270571
BTCUSDT,8,12,26,9,21,200,10,8,0.05,0.1,299,-2.4064556168109803,52.84280936454849,-0.00804834654451833,3.197304967822698,-2.3445823705701625,-0.992628640594614,-0.13700910138973282,0.9697546218270571
BTCUSDT,8,12,26,9,21,200,10,14,0.02,0.04,314,-3.5476079870061916,52.86624203821656,-0.011298114608299973,3.197304967822698,-2.3445823705701625,-1.463334101780077,-0.16558715539617255,0.9585029887867099
BTCUSDT,8,12,26,9,21,200,10,14,0.02,0.06,314,-3.5476079870061916,52.86624203821656,-0.011298114608299973,3.197304967822698,-2.3445823705701625,-1.463334101780077,-0.16558715539617255,0.9585029887867099
BTCUSDT,8,12,26,9,21,200,10,14,0.02,0.1,314,-3.5476079870061916,52.86624203821656,-0.011298114608299973,3.197304967822698,-2.3445823705701625,-1.463334101780077,-0.16558715539617255,0.9585029887867099
BTCUSDT,8,12,26,9,21,200,10,14,0.03,0.04,314,-3.5476079870061916,52.86624203821656,-0.011298114608299973,3.197304967822698,-2.3445823705701625,-1.463334101780077,-0.16558715539617255,0.9585029887867099
BTCUSDT,8,12,26,9,21,200,10,14,0.03,0.06,314,-3.5476079870061916,52.86624203821656,-0.011298114608299973,3.197304967822698,-2.3445823705701625,-1.463334101780077,-0.16558715539617255,0.9585029887867099
BTCUSDT,8,12,26,9,21,200,10,14,0.03,0.1,314,-3.5476079870061916,52.86624203821656,-0.011298114608299973,3.197304967822698,-2.3445823705701625,-1.463334101780077,-0.16558715539617255,0.9585029887867099
BTCUSDT,8,12,26,9,21,200,10,14,0.05,0.04,314,-3.5476079870061916,52.86624203821656,-0.011298114608299973,3.197304967822698,-2.3445823705701625,-1.463334101780077,-0.16558715539617255,0.9585029887867099
BTCUSDT,8,12,26,9,21,200,10,14,0.05,0.06,314,-3.5476079870061916,52.86624203821656,-0.011298114608299973,3.197304967822698,-2.3445823705701625,-1.463334101780077,-0.16558715539617255,0.9585029887867099
BTCUSDT,8,12,26,9,21,200,10,14,0.05,0.1,314,-3.5476079870061916,52.86624203821656,-0.011298114608299973,3.197304967822698,-2.3445823705701625,-1.463334101780077,-0.16558715539617255,0.9585029887867099
BTCUSDT,8,12,26,9,21,200,20,8,0.02,0.04,401,-3.9041084626518696,52.119700748129674,-0.009735931328308902,3.197304967822698,-2.3445823705701625,-1.3904379457765548,-0.12589996516076676,0.9546336107929491
BTCUSDT,8,12,26,9,21,200,20,8,0.02,0.06,401,-3.9041084626518696,52.119700748129674,-0.009735931328308902,3.197304967822698,-2.3445823705701625,-1.3904379457765548,-0.12589996516076676,0.9546336107929491
BTCUSDT,8,12,26,9,21,200,20,8,0.02,0.1,401,-3.9041084626518696,52.119700748129674,-0.009735931328308902,3.197304967822698,-2.3445823705701625,-1.3904379457765548,-0.12589996516076676,0.9546336107929491
BTCUSDT,8,12,26,9,21,200,20,8,0.03,0.04,401,-3.9041084626518696,52.119700748129674,-0.009735931328308902,3.197304967822698,-2.3445823705701625,-1.3904379457765548,-0.12589996516076676,0.9546336107929491
BTCUSDT,8,12,26,9,21,200,20,8,0.03,0.06,401,-3.9041084626518696,52.119700748129674,-0.009735931328308902,3.197304967822698,-2.3445823705701625,-1.3904379457765548,-0.12589996516076676,0.9546336107929491
BTCUSDT,8,12,26,9,21,200,20,8,0.03,0.1,401,-3.9041084626518696,52.119700748129674,-0.009735931328308902,3.197304967822698,-2.3445823705701625,-1.3904379457765548,-0.12589996516076676,0.9546336107929491
